date	size'/'remotesize	flags(request:Update,Range state:File response:Modified,Chunked,gZipped)	statuscode	status ('servermsg')	MIME	Etag|Date	URL	localfile	(from URL)
18:56:09	77160/77160	---M--	200	added ('OK')	font/woff2	etag:%2286828ba-12d68-56ac12a40c291%22	https://www.yogainindia.co.in/blogyoga/wp-content/plugins/best-editor/inc/font-awesome/fonts/fontawesome-webfont.woff2?v=4.7.0	C:/Users/Shivam%20Sharma/Desktop/heyaa/Yoga/www.yogainindia.co.in/blogyoga/wp-content/plugins/best-editor/inc/font-awesome/fonts/fontawesome-webfont3e6e.woff2	(from https://www.yogainindia.co.in/blogyoga/wp-content/plugins/best-editor/inc/font-awesome/css/font-awesome.min.css?ver=4.7.0)
18:56:10	20127/20127	---M--	200	added ('OK')	application/vnd.ms-fontobject	etag:%2286828c7-4e9f-56ac12a410111%22	https://www.yogainindia.co.in/blogyoga/wp-content/plugins/best-editor/inc/bootstrap/fonts/glyphicons-halflings-regular.eot	C:/Users/Shivam%20Sharma/Desktop/heyaa/Yoga/www.yogainindia.co.in/blogyoga/wp-content/plugins/best-editor/inc/bootstrap/fonts/glyphicons-halflings-regular.eot	(from https://www.yogainindia.co.in/blogyoga/wp-content/plugins/best-editor/inc/bootstrap/css/bootstrap.min.css?ver=3.3.7)
18:56:10	165548/165548	---M--	200	added ('OK')	font/ttf	etag:%2286828bd-286ac-56ac12a40f171%22	https://www.yogainindia.co.in/blogyoga/wp-content/plugins/best-editor/inc/font-awesome/fonts/fontawesome-webfont.ttf?v=4.7.0	C:/Users/Shivam%20Sharma/Desktop/heyaa/Yoga/www.yogainindia.co.in/blogyoga/wp-content/plugins/best-editor/inc/font-awesome/fonts/fontawesome-webfont3e6e.ttf	(from https://www.yogainindia.co.in/blogyoga/wp-content/plugins/best-editor/inc/font-awesome/css/font-awesome.min.css?ver=4.7.0)
18:56:10	444379/444379	---M--	200	added ('OK')	image/svg+xml	etag:%2286828bb-6c7db-56ac12a40ed89%22	https://www.yogainindia.co.in/blogyoga/wp-content/plugins/best-editor/inc/font-awesome/fonts/fontawesome-webfont.svg?v=4.7.0	C:/Users/Shivam%20Sharma/Desktop/heyaa/Yoga/www.yogainindia.co.in/blogyoga/wp-content/plugins/best-editor/inc/font-awesome/fonts/fontawesome-webfont3e6e.svg	(from https://www.yogainindia.co.in/blogyoga/wp-content/plugins/best-editor/inc/font-awesome/css/font-awesome.min.css?ver=4.7.0)
18:56:11	20127/20127	---M--	200	added ('OK')	application/vnd.ms-fontobject	etag:%2286828c7-4e9f-56ac12a410111%22	https://www.yogainindia.co.in/blogyoga/wp-content/plugins/best-editor/inc/bootstrap/fonts/glyphicons-halflings-regular.eot?	C:/Users/Shivam%20Sharma/Desktop/heyaa/Yoga/www.yogainindia.co.in/blogyoga/wp-content/plugins/best-editor/inc/bootstrap/fonts/glyphicons-halflings-regulard41d.eot	(from https://www.yogainindia.co.in/blogyoga/wp-content/plugins/best-editor/inc/bootstrap/css/bootstrap.min.css?ver=3.3.7)
18:56:11	18028/18028	---M--	200	added ('OK')	font/woff2	etag:%2286828c8-466c-56ac12a410111%22	https://www.yogainindia.co.in/blogyoga/wp-content/plugins/best-editor/inc/bootstrap/fonts/glyphicons-halflings-regular.woff2	C:/Users/Shivam%20Sharma/Desktop/heyaa/Yoga/www.yogainindia.co.in/blogyoga/wp-content/plugins/best-editor/inc/bootstrap/fonts/glyphicons-halflings-regular.woff2	(from https://www.yogainindia.co.in/blogyoga/wp-content/plugins/best-editor/inc/bootstrap/css/bootstrap.min.css?ver=3.3.7)
18:56:12	23424/23424	---M--	200	added ('OK')	font/woff	etag:%2286828c4-5b80-56ac12a40fd29%22	https://www.yogainindia.co.in/blogyoga/wp-content/plugins/best-editor/inc/bootstrap/fonts/glyphicons-halflings-regular.woff	C:/Users/Shivam%20Sharma/Desktop/heyaa/Yoga/www.yogainindia.co.in/blogyoga/wp-content/plugins/best-editor/inc/bootstrap/fonts/glyphicons-halflings-regular.woff	(from https://www.yogainindia.co.in/blogyoga/wp-content/plugins/best-editor/inc/bootstrap/css/bootstrap.min.css?ver=3.3.7)
18:56:12	45404/45404	---M--	200	added ('OK')	font/ttf	etag:%2286828c5-b15c-56ac12a40fd29%22	https://www.yogainindia.co.in/blogyoga/wp-content/plugins/best-editor/inc/bootstrap/fonts/glyphicons-halflings-regular.ttf	C:/Users/Shivam%20Sharma/Desktop/heyaa/Yoga/www.yogainindia.co.in/blogyoga/wp-content/plugins/best-editor/inc/bootstrap/fonts/glyphicons-halflings-regular.ttf	(from https://www.yogainindia.co.in/blogyoga/wp-content/plugins/best-editor/inc/bootstrap/css/bootstrap.min.css?ver=3.3.7)
18:56:13	108738/108738	---M--	200	added ('OK')	image/svg+xml	etag:%2286828c6-1a8c2-56ac12a410111%22	https://www.yogainindia.co.in/blogyoga/wp-content/plugins/best-editor/inc/bootstrap/fonts/glyphicons-halflings-regular.svg	C:/Users/Shivam%20Sharma/Desktop/heyaa/Yoga/www.yogainindia.co.in/blogyoga/wp-content/plugins/best-editor/inc/bootstrap/fonts/glyphicons-halflings-regular.svg	(from https://www.yogainindia.co.in/blogyoga/wp-content/plugins/best-editor/inc/bootstrap/css/bootstrap.min.css?ver=3.3.7)
18:56:13	1006/1006	---M--	200	added ('OK')	image/png	etag:%228500224-3ee-56ae2d0ce4092%22	https://www.yogainindia.co.in/blogyoga/wp-content/plugins/profile-builder/assets/images/sorting-default.png	C:/Users/Shivam%20Sharma/Desktop/heyaa/Yoga/www.yogainindia.co.in/blogyoga/wp-content/plugins/profile-builder/assets/images/sorting-default.png	(from https://www.yogainindia.co.in/blogyoga/wp-content/plugins/profile-builder/assets/css/style-front-end.css?ver=2.8.1)
18:56:13	978/978	---M--	200	added ('OK')	image/png	etag:%228500235-3d2-56ae2d0ce447a%22	https://www.yogainindia.co.in/blogyoga/wp-content/plugins/profile-builder/assets/images/sorting-ascending.png	C:/Users/Shivam%20Sharma/Desktop/heyaa/Yoga/www.yogainindia.co.in/blogyoga/wp-content/plugins/profile-builder/assets/images/sorting-ascending.png	(from https://www.yogainindia.co.in/blogyoga/wp-content/plugins/profile-builder/assets/css/style-front-end.css?ver=2.8.1)
18:56:14	978/978	---M--	200	added ('OK')	image/png	etag:%228500246-3d2-56ae2d0ce4c4b%22	https://www.yogainindia.co.in/blogyoga/wp-content/plugins/profile-builder/assets/images/sorting-descending.png	C:/Users/Shivam%20Sharma/Desktop/heyaa/Yoga/www.yogainindia.co.in/blogyoga/wp-content/plugins/profile-builder/assets/images/sorting-descending.png	(from https://www.yogainindia.co.in/blogyoga/wp-content/plugins/profile-builder/assets/css/style-front-end.css?ver=2.8.1)
18:56:14	247/247	---M--	301	error ('Moved%20Permanently')	text/html	date:Wed,%2006%20Mar%202019%2013:26:10%20GMT	https://www.yogainindia.co.in/blogyoga	C:/Users/Shivam%20Sharma/Desktop/heyaa/Yoga/www.yogainindia.co.in/blogyoga	(from https://www.yogainindia.co.in/blogyoga/category/yoga/)
18:56:16	119914/119914	---M--	200	added ('OK')	image/png	etag:%228681ec3-1d46a-56b6217d0e6b5%22	https://www.yogainindia.co.in/blogyoga/wp-content/uploads/2018/05/20180504_195252-360x240.png	C:/Users/Shivam%20Sharma/Desktop/heyaa/Yoga/www.yogainindia.co.in/blogyoga/wp-content/uploads/2018/05/20180504_195252-360x240.png	(from https://www.yogainindia.co.in/blogyoga/category/yoga/)
18:56:19	20093/20093	---MC-	200	added ('OK')	application/rss+xml	etag:%22eaf428086a9d25ac8b6beb109ed11924%22	https://www.yogainindia.co.in/blogyoga/category/yoga/feed/	C:/Users/Shivam%20Sharma/Desktop/heyaa/Yoga/www.yogainindia.co.in/blogyoga/category/yoga/feed/index.html	(from https://www.yogainindia.co.in/blogyoga/category/yoga/)
18:56:23	92233/92233	---M-Z	200	added ('OK')	text/html	date:Wed,%2006%20Mar%202019%2013:26:12%20GMT	https://www.yogainindia.co.in/blogyoga/2018/05/04/om-yoga-international-yoga-student-reviews-2/	C:/Users/Shivam%20Sharma/Desktop/heyaa/Yoga/www.yogainindia.co.in/blogyoga/2018/05/04/om-yoga-international-yoga-student-reviews-2/index.html	(from https://www.yogainindia.co.in/blogyoga/category/yoga/)
18:56:25	105324/105324	---M-Z	200	added ('OK')	text/html	date:Wed,%2006%20Mar%202019%2013:26:12%20GMT	https://www.yogainindia.co.in/blogyoga/2018/05/01/what-is-stress-and-how-to-manage-stress/	C:/Users/Shivam%20Sharma/Desktop/heyaa/Yoga/www.yogainindia.co.in/blogyoga/2018/05/01/what-is-stress-and-how-to-manage-stress/index.html	(from https://www.yogainindia.co.in/blogyoga/category/yoga/)
18:56:26	17143/17143	---M--	200	added ('OK')	image/jpeg	etag:%228681eab-42f7-56b33f6e9eda6%22	https://www.yogainindia.co.in/blogyoga/wp-content/uploads/2018/05/stress-360x240.jpg	C:/Users/Shivam%20Sharma/Desktop/heyaa/Yoga/www.yogainindia.co.in/blogyoga/wp-content/uploads/2018/05/stress-360x240.jpg	(from https://www.yogainindia.co.in/blogyoga/category/yoga/)
18:56:26	7046/7046	---M--	200	added ('OK')	image/jpeg	etag:%228681d77-1b86-56a68614183d2%22	https://www.yogainindia.co.in/blogyoga/wp-content/uploads/2018/04/A-Brief-History-of-Yoga-360x235.jpg	C:/Users/Shivam%20Sharma/Desktop/heyaa/Yoga/www.yogainindia.co.in/blogyoga/wp-content/uploads/2018/04/A-Brief-History-of-Yoga-360x235.jpg	(from https://www.yogainindia.co.in/blogyoga/category/yoga/)
18:56:31	2350/2350	---MC-	200	added ('OK')	application/json	date:Wed,%2006%20Mar%202019%2013:26:23%20GMT	https://www.yogainindia.co.in/blogyoga/wp-json/oembed/1.0/embed?url=https%3A%2F%2Fwww.yogainindia.co.in%2Fblogyoga%2F2019%2F02%2F24%2Fmeditation%2F	C:/Users/Shivam%20Sharma/Desktop/heyaa/Yoga/www.yogainindia.co.in/blogyoga/wp-json/oembed/1.0/embed6b22.json	(from https://www.yogainindia.co.in/blogyoga/2019/02/24/meditation/)
18:56:32	87573/87573	---M-Z	200	added ('OK')	text/html	date:Wed,%2006%20Mar%202019%2013:26:23%20GMT	https://www.yogainindia.co.in/blogyoga/author/ruchika-sharan08gmail-com/	C:/Users/Shivam%20Sharma/Desktop/heyaa/Yoga/www.yogainindia.co.in/blogyoga/author/ruchika-sharan08gmail-com/index.html	(from https://www.yogainindia.co.in/blogyoga/category/yoga/)
18:56:34	115474/115474	---M-Z	200	added ('OK')	text/html	date:Wed,%2006%20Mar%202019%2013:26:24%20GMT	https://www.yogainindia.co.in/blogyoga/2018/04/24/what-is-yoga/	C:/Users/Shivam%20Sharma/Desktop/heyaa/Yoga/www.yogainindia.co.in/blogyoga/2018/04/24/what-is-yoga/index.html	(from https://www.yogainindia.co.in/blogyoga/category/yoga/)
18:56:34	784/784	---MC-	200	added ('OK')	application/rss+xml	etag:%222f4b1bbd211f618d1beb12a1d3fb1f16%22	https://www.yogainindia.co.in/blogyoga/2019/02/24/meditation/feed/	C:/Users/Shivam%20Sharma/Desktop/heyaa/Yoga/www.yogainindia.co.in/blogyoga/2019/02/24/meditation/feed/index.html	(from https://www.yogainindia.co.in/blogyoga/2019/02/24/meditation/)
18:56:36	0/0	---M--	301	error ('Moved%20Permanently')	text/html	date:Wed,%2006%20Mar%202019%2013:26:31%20GMT	https://www.yogainindia.co.in/blogyoga/?p=310	C:/Users/Shivam%20Sharma/Desktop/heyaa/Yoga/www.yogainindia.co.in/blogyoga/index90b2.html	(from https://www.yogainindia.co.in/blogyoga/2019/02/24/meditation/)
18:56:36	2437/2437	---MC-	200	added ('OK')	text/xml	date:Wed,%2006%20Mar%202019%2013:26:31%20GMT	https://www.yogainindia.co.in/blogyoga/wp-json/oembed/1.0/embed?url=https%3A%2F%2Fwww.yogainindia.co.in%2Fblogyoga%2F2019%2F02%2F24%2Fmeditation%2F&format=xml	C:/Users/Shivam%20Sharma/Desktop/heyaa/Yoga/www.yogainindia.co.in/blogyoga/wp-json/oembed/1.0/embed181e	(from https://www.yogainindia.co.in/blogyoga/2019/02/24/meditation/)
18:56:36	247/247	---M--	301	error ('Moved%20Permanently')	text/html	date:Wed,%2006%20Mar%202019%2013:26:32%20GMT	https://www.yogainindia.co.in/blogyoga	C:/Users/Shivam%20Sharma/Desktop/heyaa/Yoga/www.yogainindia.co.in/blogyoga	(from https://www.yogainindia.co.in/blogyoga/2019/02/24/meditation/)
18:56:37	1078/1078	---M--	200	added ('OK')	application/javascript	etag:%2284e1f7f-436-524d577143400%22	https://www.yogainindia.co.in/blogyoga/wp-includes/js/comment-reply.min.js?ver=5.0.3	C:/Users/Shivam%20Sharma/Desktop/heyaa/Yoga/www.yogainindia.co.in/blogyoga/wp-includes/js/comment-reply.minaead.js	(from https://www.yogainindia.co.in/blogyoga/2019/02/24/meditation/)
18:56:38	247/247	---M--	301	error ('Moved%20Permanently')	text/html	date:Wed,%2006%20Mar%202019%2013:26:33%20GMT	https://www.yogainindia.co.in/blogyoga	C:/Users/Shivam%20Sharma/Desktop/heyaa/Yoga/www.yogainindia.co.in/blogyoga	(from https://www.yogainindia.co.in/blogyoga/author/mohan/)
18:56:38	4578/4578	---MC-	200	added ('OK')	application/rss+xml	etag:%22eaf428086a9d25ac8b6beb109ed11924%22	https://www.yogainindia.co.in/blogyoga/author/mohan/feed/	C:/Users/Shivam%20Sharma/Desktop/heyaa/Yoga/www.yogainindia.co.in/blogyoga/author/mohan/feed/index.html	(from https://www.yogainindia.co.in/blogyoga/author/mohan/)
18:56:40	2306/2306	---MC-	200	added ('OK')	application/json	date:Wed,%2006%20Mar%202019%2013:26:34%20GMT	https://www.yogainindia.co.in/blogyoga/wp-json/oembed/1.0/embed?url=https%3A%2F%2Fwww.yogainindia.co.in%2Fblogyoga%2F2019%2F02%2F03%2F307%2F	C:/Users/Shivam%20Sharma/Desktop/heyaa/Yoga/www.yogainindia.co.in/blogyoga/wp-json/oembed/1.0/embed266b.json	(from https://www.yogainindia.co.in/blogyoga/2019/02/03/307/)
18:56:40	760/760	---MC-	200	added ('OK')	application/rss+xml	etag:%222f4b1bbd211f618d1beb12a1d3fb1f16%22	https://www.yogainindia.co.in/blogyoga/2019/02/03/307/feed/	C:/Users/Shivam%20Sharma/Desktop/heyaa/Yoga/www.yogainindia.co.in/blogyoga/2019/02/03/307/feed/index.html	(from https://www.yogainindia.co.in/blogyoga/2019/02/03/307/)
18:56:40	0/0	---M--	301	error ('Moved%20Permanently')	text/html	date:Wed,%2006%20Mar%202019%2013:26:36%20GMT	https://www.yogainindia.co.in/blogyoga/?p=307	C:/Users/Shivam%20Sharma/Desktop/heyaa/Yoga/www.yogainindia.co.in/blogyoga/index2915.html	(from https://www.yogainindia.co.in/blogyoga/2019/02/03/307/)
18:56:41	2386/2386	---MC-	200	added ('OK')	text/xml	date:Wed,%2006%20Mar%202019%2013:26:36%20GMT	https://www.yogainindia.co.in/blogyoga/wp-json/oembed/1.0/embed?url=https%3A%2F%2Fwww.yogainindia.co.in%2Fblogyoga%2F2019%2F02%2F03%2F307%2F&format=xml	C:/Users/Shivam%20Sharma/Desktop/heyaa/Yoga/www.yogainindia.co.in/blogyoga/wp-json/oembed/1.0/embedf393	(from https://www.yogainindia.co.in/blogyoga/2019/02/03/307/)
18:56:41	247/247	---M--	301	error ('Moved%20Permanently')	text/html	date:Wed,%2006%20Mar%202019%2013:26:37%20GMT	https://www.yogainindia.co.in/blogyoga	C:/Users/Shivam%20Sharma/Desktop/heyaa/Yoga/www.yogainindia.co.in/blogyoga	(from https://www.yogainindia.co.in/blogyoga/2019/02/03/307/)
18:56:43	3093/3093	---MC-	200	added ('OK')	application/json	date:Wed,%2006%20Mar%202019%2013:26:38%20GMT	https://www.yogainindia.co.in/blogyoga/wp-json/oembed/1.0/embed?url=https%3A%2F%2Fwww.yogainindia.co.in%2Fblogyoga%2F2019%2F01%2F30%2Fall-power-is-within-youyou-can-do-anything-and-everything-believe-in-thatdo-not-believe-that-you-are-weak-stand-up-and-express-the-divinity-within-you%2F	C:/Users/Shivam%20Sharma/Desktop/heyaa/Yoga/www.yogainindia.co.in/blogyoga/wp-json/oembed/1.0/embeda05c.json	(from https://www.yogainindia.co.in/blogyoga/2019/01/30/all-power-is-within-youyou-can-do-anything-and-everything-believe-in-thatdo-not-believe-that-you-are-weak-stand-up-and-express-the-divinity-within-you/)
18:56:44	1221/1221	---MC-	200	added ('OK')	application/rss+xml	etag:%222f4b1bbd211f618d1beb12a1d3fb1f16%22	https://www.yogainindia.co.in/blogyoga/2019/01/30/all-power-is-within-youyou-can-do-anything-and-everything-believe-in-thatdo-not-believe-that-you-are-weak-stand-up-and-express-the-divinity-within-you/feed/	C:/Users/Shivam%20Sharma/Desktop/heyaa/Yoga/www.yogainindia.co.in/blogyoga/2019/01/30/all-power-is-within-youyou-can-do-anything-and-/feed/index.html	(from https://www.yogainindia.co.in/blogyoga/2019/01/30/all-power-is-within-youyou-can-do-anything-and-everything-believe-in-thatdo-not-believe-that-you-are-weak-stand-up-and-express-the-divinity-within-you/)
18:56:44	0/0	---M--	301	error ('Moved%20Permanently')	text/html	date:Wed,%2006%20Mar%202019%2013:26:39%20GMT	https://www.yogainindia.co.in/blogyoga/?p=295	C:/Users/Shivam%20Sharma/Desktop/heyaa/Yoga/www.yogainindia.co.in/blogyoga/index1422.html	(from https://www.yogainindia.co.in/blogyoga/2019/01/30/all-power-is-within-youyou-can-do-anything-and-everything-believe-in-thatdo-not-believe-that-you-are-weak-stand-up-and-express-the-divinity-within-you/)
18:56:44	3184/3184	---MC-	200	added ('OK')	text/xml	date:Wed,%2006%20Mar%202019%2013:26:39%20GMT	https://www.yogainindia.co.in/blogyoga/wp-json/oembed/1.0/embed?url=https%3A%2F%2Fwww.yogainindia.co.in%2Fblogyoga%2F2019%2F01%2F30%2Fall-power-is-within-youyou-can-do-anything-and-everything-believe-in-thatdo-not-believe-that-you-are-weak-stand-up-and-express-the-divinity-within-you%2F&format=xml	C:/Users/Shivam%20Sharma/Desktop/heyaa/Yoga/www.yogainindia.co.in/blogyoga/wp-json/oembed/1.0/embed461a	(from https://www.yogainindia.co.in/blogyoga/2019/01/30/all-power-is-within-youyou-can-do-anything-and-everything-believe-in-thatdo-not-believe-that-you-are-weak-stand-up-and-express-the-divinity-within-you/)
18:56:45	247/247	---M--	301	error ('Moved%20Permanently')	text/html	date:Wed,%2006%20Mar%202019%2013:26:41%20GMT	https://www.yogainindia.co.in/blogyoga	C:/Users/Shivam%20Sharma/Desktop/heyaa/Yoga/www.yogainindia.co.in/blogyoga	(from https://www.yogainindia.co.in/blogyoga/2019/01/30/all-power-is-within-youyou-can-do-anything-and-everything-believe-in-thatdo-not-believe-that-you-are-weak-stand-up-and-express-the-divinity-within-you/)
18:56:45	247/247	---M--	301	error ('Moved%20Permanently')	text/html	date:Wed,%2006%20Mar%202019%2013:26:41%20GMT	https://www.yogainindia.co.in/blogyoga	C:/Users/Shivam%20Sharma/Desktop/heyaa/Yoga/www.yogainindia.co.in/blogyoga	(from https://www.yogainindia.co.in/blogyoga/category/yoga-student-reviews/)
18:56:46	4422/4422	---MC-	200	added ('OK')	application/rss+xml	etag:%22eaf428086a9d25ac8b6beb109ed11924%22	https://www.yogainindia.co.in/blogyoga/category/yoga-student-reviews/feed/	C:/Users/Shivam%20Sharma/Desktop/heyaa/Yoga/www.yogainindia.co.in/blogyoga/category/yoga-student-reviews/feed/index.html	(from https://www.yogainindia.co.in/blogyoga/category/yoga-student-reviews/)
18:56:48	2363/2363	---MC-	200	added ('OK')	application/json	date:Wed,%2006%20Mar%202019%2013:26:42%20GMT	https://www.yogainindia.co.in/blogyoga/wp-json/oembed/1.0/embed?url=https%3A%2F%2Fwww.yogainindia.co.in%2Fblogyoga%2F2019%2F01%2F29%2Fkundalini-ttc%2F	C:/Users/Shivam%20Sharma/Desktop/heyaa/Yoga/www.yogainindia.co.in/blogyoga/wp-json/oembed/1.0/embedd750.json	(from https://www.yogainindia.co.in/blogyoga/2019/01/29/kundalini-ttc/)
18:56:48	793/793	---MC-	200	added ('OK')	application/rss+xml	etag:%222f4b1bbd211f618d1beb12a1d3fb1f16%22	https://www.yogainindia.co.in/blogyoga/2019/01/29/kundalini-ttc/feed/	C:/Users/Shivam%20Sharma/Desktop/heyaa/Yoga/www.yogainindia.co.in/blogyoga/2019/01/29/kundalini-ttc/feed/index.html	(from https://www.yogainindia.co.in/blogyoga/2019/01/29/kundalini-ttc/)
18:56:48	0/0	---M--	301	error ('Moved%20Permanently')	text/html	date:Wed,%2006%20Mar%202019%2013:26:43%20GMT	https://www.yogainindia.co.in/blogyoga/?p=290	C:/Users/Shivam%20Sharma/Desktop/heyaa/Yoga/www.yogainindia.co.in/blogyoga/index5b31.html	(from https://www.yogainindia.co.in/blogyoga/2019/01/29/kundalini-ttc/)
18:56:48	2450/2450	---MC-	200	added ('OK')	text/xml	date:Wed,%2006%20Mar%202019%2013:26:44%20GMT	https://www.yogainindia.co.in/blogyoga/wp-json/oembed/1.0/embed?url=https%3A%2F%2Fwww.yogainindia.co.in%2Fblogyoga%2F2019%2F01%2F29%2Fkundalini-ttc%2F&format=xml	C:/Users/Shivam%20Sharma/Desktop/heyaa/Yoga/www.yogainindia.co.in/blogyoga/wp-json/oembed/1.0/embed2f55	(from https://www.yogainindia.co.in/blogyoga/2019/01/29/kundalini-ttc/)
18:56:48	247/247	---M--	301	error ('Moved%20Permanently')	text/html	date:Wed,%2006%20Mar%202019%2013:26:44%20GMT	https://www.yogainindia.co.in/blogyoga	C:/Users/Shivam%20Sharma/Desktop/heyaa/Yoga/www.yogainindia.co.in/blogyoga	(from https://www.yogainindia.co.in/blogyoga/2019/01/29/kundalini-ttc/)
18:56:49	247/247	---M--	301	error ('Moved%20Permanently')	text/html	date:Wed,%2006%20Mar%202019%2013:26:45%20GMT	https://www.yogainindia.co.in/blogyoga	C:/Users/Shivam%20Sharma/Desktop/heyaa/Yoga/www.yogainindia.co.in/blogyoga	(from https://www.yogainindia.co.in/blogyoga/author/maura/)
18:56:51	2543/2543	---MC-	200	added ('OK')	application/rss+xml	etag:%22eaf428086a9d25ac8b6beb109ed11924%22	https://www.yogainindia.co.in/blogyoga/author/maura/feed/	C:/Users/Shivam%20Sharma/Desktop/heyaa/Yoga/www.yogainindia.co.in/blogyoga/author/maura/feed/index.html	(from https://www.yogainindia.co.in/blogyoga/author/maura/)
18:56:51	85599/85599	---M-Z	200	added ('OK')	text/html	date:Wed,%2006%20Mar%202019%2013:26:45%20GMT	https://www.yogainindia.co.in/blogyoga/tag/feedback/	C:/Users/Shivam%20Sharma/Desktop/heyaa/Yoga/www.yogainindia.co.in/blogyoga/tag/feedback/index.html	(from https://www.yogainindia.co.in/blogyoga/2019/01/29/kundalini-ttc/)
18:56:52	2659/2659	---MC-	200	added ('OK')	application/json	date:Wed,%2006%20Mar%202019%2013:26:46%20GMT	https://www.yogainindia.co.in/blogyoga/wp-json/oembed/1.0/embed?url=https%3A%2F%2Fwww.yogainindia.co.in%2Fblogyoga%2F2018%2F05%2F07%2Fsun-salutation-yoga-pose-surya-namaskar%2F	C:/Users/Shivam%20Sharma/Desktop/heyaa/Yoga/www.yogainindia.co.in/blogyoga/wp-json/oembed/1.0/embeddbad.json	(from https://www.yogainindia.co.in/blogyoga/2018/05/07/sun-salutation-yoga-pose-surya-namaskar/)
18:56:52	873/873	---MC-	200	added ('OK')	application/rss+xml	etag:%222f4b1bbd211f618d1beb12a1d3fb1f16%22	https://www.yogainindia.co.in/blogyoga/2018/05/07/sun-salutation-yoga-pose-surya-namaskar/feed/	C:/Users/Shivam%20Sharma/Desktop/heyaa/Yoga/www.yogainindia.co.in/blogyoga/2018/05/07/sun-salutation-yoga-pose-surya-namaskar/feed/index.html	(from https://www.yogainindia.co.in/blogyoga/2018/05/07/sun-salutation-yoga-pose-surya-namaskar/)
18:56:52	0/0	---M--	301	error ('Moved%20Permanently')	text/html	date:Wed,%2006%20Mar%202019%2013:26:47%20GMT	https://www.yogainindia.co.in/blogyoga/?p=266	C:/Users/Shivam%20Sharma/Desktop/heyaa/Yoga/www.yogainindia.co.in/blogyoga/index6543.html	(from https://www.yogainindia.co.in/blogyoga/2018/05/07/sun-salutation-yoga-pose-surya-namaskar/)
18:56:53	2783/2783	---MC-	200	added ('OK')	text/xml	date:Wed,%2006%20Mar%202019%2013:26:48%20GMT	https://www.yogainindia.co.in/blogyoga/wp-json/oembed/1.0/embed?url=https%3A%2F%2Fwww.yogainindia.co.in%2Fblogyoga%2F2018%2F05%2F07%2Fsun-salutation-yoga-pose-surya-namaskar%2F&format=xml	C:/Users/Shivam%20Sharma/Desktop/heyaa/Yoga/www.yogainindia.co.in/blogyoga/wp-json/oembed/1.0/embed8210	(from https://www.yogainindia.co.in/blogyoga/2018/05/07/sun-salutation-yoga-pose-surya-namaskar/)
18:56:53	247/247	---M--	301	error ('Moved%20Permanently')	text/html	date:Wed,%2006%20Mar%202019%2013:26:49%20GMT	https://www.yogainindia.co.in/blogyoga	C:/Users/Shivam%20Sharma/Desktop/heyaa/Yoga/www.yogainindia.co.in/blogyoga	(from https://www.yogainindia.co.in/blogyoga/2018/05/07/sun-salutation-yoga-pose-surya-namaskar/)
18:56:54	21622/21622	---M--	200	added ('OK')	image/jpeg	etag:%228681f3e-5476-56b9cdbee4d95%22	https://www.yogainindia.co.in/blogyoga/wp-content/uploads/2018/05/mkhi.jpg	C:/Users/Shivam%20Sharma/Desktop/heyaa/Yoga/www.yogainindia.co.in/blogyoga/wp-content/uploads/2018/05/mkhi.jpg	(from https://www.yogainindia.co.in/blogyoga/2018/05/07/sun-salutation-yoga-pose-surya-namaskar/)
18:56:54	28705/28705	---M--	200	added ('OK')	image/png	etag:%22868032d-7021-56bfbb36833a9%22	https://www.yogainindia.co.in/blogyoga/wp-content/uploads/2018/05/Radhika-Sharan-1-150x150.png	C:/Users/Shivam%20Sharma/Desktop/heyaa/Yoga/www.yogainindia.co.in/blogyoga/wp-content/uploads/2018/05/Radhika-Sharan-1-150x150.png	(from https://www.yogainindia.co.in/blogyoga/2018/05/07/sun-salutation-yoga-pose-surya-namaskar/)
18:56:54	2147/2147	---M--	200	added ('OK')	image/jpeg	etag:%228681deb-863-56b2769738184%22	https://www.yogainindia.co.in/blogyoga/wp-content/uploads/2018/05/asanas-165x116.jpg	C:/Users/Shivam%20Sharma/Desktop/heyaa/Yoga/www.yogainindia.co.in/blogyoga/wp-content/uploads/2018/05/asanas-165x116.jpg	(from https://www.yogainindia.co.in/blogyoga/2018/05/07/sun-salutation-yoga-pose-surya-namaskar/)
18:56:55	247/247	---M--	301	error ('Moved%20Permanently')	text/html	date:Wed,%2006%20Mar%202019%2013:26:51%20GMT	https://www.yogainindia.co.in/blogyoga	C:/Users/Shivam%20Sharma/Desktop/heyaa/Yoga/www.yogainindia.co.in/blogyoga	(from https://www.yogainindia.co.in/blogyoga/category/asanas/)
18:56:55	5398/5398	---M--	200	added ('OK')	image/jpeg	etag:%228681df1-1516-56b276974a295%22	https://www.yogainindia.co.in/blogyoga/wp-content/uploads/2018/05/asanas-360x240.jpg	C:/Users/Shivam%20Sharma/Desktop/heyaa/Yoga/www.yogainindia.co.in/blogyoga/wp-content/uploads/2018/05/asanas-360x240.jpg	(from https://www.yogainindia.co.in/blogyoga/category/asanas/)
